id,name,description,brand_id,category_id,price,load_class,application,temperature_range
185,FAG ARZT-5193,FAG ARZT-5193 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,2,55.23,medium,industrial,0–80°C
186,FAG ALSO-9095,FAG ALSO-9095 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,1,87.94,high,precision,-40–200°C
187,NSK WIEDER-6179,NSK WIEDER-6179 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,3,390.27,high,precision,0–80°C
188,INA GESTERN-1920,INA GESTERN-1920 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,3,360.39,medium,precision,-40–200°C
189,INA LETZTE-5703,INA LETZTE-5703 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,1,35.03,medium,precision,-40–200°C
190,NSK STRASSE-4084,NSK STRASSE-4084 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,1,207.88,medium,automotive,0–80°C
191,INA KLEIN-6626,INA KLEIN-6626 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,1,366.83,medium,precision,-20–120°C
192,FAG TÜR-8172,FAG TÜR-8172 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,2,1,119.01,low,precision,-40–200°C
193,Schaeffler MINUTE-6543,Schaeffler MINUTE-6543 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,3,180.46,medium,precision,0–80°C
194,Schaeffler FLASCHE-7333,Schaeffler FLASCHE-7333 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,3,1,255.5,high,precision,0–80°C
195,Schaeffler TUN-3317,Schaeffler TUN-3317 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,1,266.41,medium,automotive,0–80°C
196,NSK SPÄTER-7171,NSK SPÄTER-7171 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,1,146.22,medium,industrial,0–80°C
197,INA ARZT-6060,INA ARZT-6060 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,3,18.02,low,industrial,0–80°C
198,INA DAS-3253,INA DAS-3253 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,2,109.68,high,automotive,-40–200°C
199,SKF SEITE-3147,SKF SEITE-3147 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,1,301.25,medium,automotive,-20–120°C
200,FAG BERG-1715,FAG BERG-1715 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,2,327.32,high,precision,0–80°C
201,NSK REICH-8355,NSK REICH-8355 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,5,3,341.05,medium,precision,-20–120°C
202,FAG FRAGEN-8218,FAG FRAGEN-8218 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,308.46,medium,automotive,0–80°C
203,FAG STÜCK-3267,FAG STÜCK-3267 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,2,362.55,low,automotive,-20–120°C
204,Schaeffler GELD-9452,Schaeffler GELD-9452 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,3,1,323.02,medium,automotive,-20–120°C
205,Schaeffler GANZ-3414,Schaeffler GANZ-3414 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,3,4,408.33,low,industrial,-40–200°C
206,INA SCHLUSS-7797,INA SCHLUSS-7797 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,3,419.41,medium,precision,-20–120°C
207,FAG NEBEN-7142,FAG NEBEN-7142 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,4,447.59,high,automotive,0–80°C
208,SKF TIEF-3254,SKF TIEF-3254 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,1,3,358.21,low,automotive,-20–120°C
209,INA SCHWER-2298,INA SCHWER-2298 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,4,280.75,high,precision,-40–200°C
210,NSK GESCHICHTE-5720,NSK GESCHICHTE-5720 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,4,58.92,low,automotive,-40–200°C
211,FAG NUN-8489,FAG NUN-8489 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,2,4,291.14,high,automotive,-20–120°C
212,NSK HALTEN-4963,NSK HALTEN-4963 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,1,288.06,low,automotive,-40–200°C
213,INA EIGENTLICH-4941,INA EIGENTLICH-4941 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,1,280.52,medium,precision,-20–120°C
214,NSK RUHIG-9618,NSK RUHIG-9618 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,3,39.78,high,automotive,0–80°C
215,INA KIND-7116,INA KIND-7116 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,1,289.7,low,automotive,-20–120°C
216,Schaeffler BALD-2698,Schaeffler BALD-2698 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,3,2,332.49,high,industrial,0–80°C
217,Schaeffler SEITE-3868,Schaeffler SEITE-3868 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,3,3,367.94,medium,industrial,-40–200°C
218,FAG AB-8498,FAG AB-8498 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,1,325.06,medium,precision,0–80°C
219,FAG EIS-6080,FAG EIS-6080 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,1,148.86,high,automotive,-40–200°C
220,Schaeffler HOLEN-4131,Schaeffler HOLEN-4131 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,1,341.45,high,automotive,-40–200°C
221,Schaeffler KOCHEN-8159,Schaeffler KOCHEN-8159 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,1,361.71,medium,precision,0–80°C
222,FAG SCHWER-7018,FAG SCHWER-7018 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,4,314.51,medium,industrial,-20–120°C
223,SKF NEBEN-3956,SKF NEBEN-3956 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,4,275.08,low,automotive,0–80°C
224,SKF TAG-6021,SKF TAG-6021 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,3,300.8,low,automotive,0–80°C
225,INA HUND-6776,INA HUND-6776 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,3,206.74,low,industrial,0–80°C
226,SKF WIE-3621,SKF WIE-3621 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,4,169.86,medium,precision,-20–120°C
227,INA UNTEN-4866,INA UNTEN-4866 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,4,1,65.54,low,precision,-40–200°C
228,NSK GERN-8371,NSK GERN-8371 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,1,276.24,low,industrial,-40–200°C
229,NSK ERST-7521,NSK ERST-7521 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,2,242.96,medium,industrial,-40–200°C
230,SKF VON-7340,SKF VON-7340 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,2,229.58,high,automotive,-40–200°C
231,Schaeffler KLETTERN-5678,Schaeffler KLETTERN-5678 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,4,104.41,medium,industrial,0–80°C
232,FAG HAT-8292,FAG HAT-8292 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,1,208.9,medium,precision,-40–200°C
233,SKF LAND-3580,SKF LAND-3580 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,3,402.19,high,automotive,-40–200°C
234,FAG RICHTIG-3275,FAG RICHTIG-3275 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,2,1,443.46,low,industrial,0–80°C
235,NSK HIER-3126,NSK HIER-3126 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,3,215.66,low,industrial,-20–120°C
236,Schaeffler LANGSAM-8842,Schaeffler LANGSAM-8842 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,3,4,449.82,high,automotive,-20–120°C
237,FAG LASSEN-8372,FAG LASSEN-8372 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,3,292.63,low,automotive,-20–120°C
238,NSK GAB-3114,NSK GAB-3114 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,5,2,347.82,medium,industrial,-20–120°C
239,FAG AUS-6286,FAG AUS-6286 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,82.45,medium,precision,0–80°C
240,NSK VOM-5105,NSK VOM-5105 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,3,382.21,low,industrial,-40–200°C
241,Schaeffler RECHNEN-3762,Schaeffler RECHNEN-3762 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,1,231.13,low,automotive,0–80°C
242,NSK WARUM-1674,NSK WARUM-1674 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,3,380.71,medium,industrial,0–80°C
243,NSK SPÄTER-7825,NSK SPÄTER-7825 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,3,296.5,low,automotive,0–80°C
244,NSK BEIN-5949,NSK BEIN-5949 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,5,3,292.44,high,automotive,-20–120°C
245,Schaeffler SEITE-1981,Schaeffler SEITE-1981 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,3,4,42.11,low,industrial,-40–200°C
246,INA WENIG-3353,INA WENIG-3353 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,4,2,159.68,medium,automotive,0–80°C
247,FAG DREHEN-2739,FAG DREHEN-2739 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,3,236.59,medium,precision,-40–200°C
248,SKF SCHICKEN-3308,SKF SCHICKEN-3308 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,3,207.82,high,industrial,-40–200°C
249,INA PAPA-3616,INA PAPA-3616 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,4,119.24,high,industrial,0–80°C
250,INA BAUM-6055,INA BAUM-6055 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,4,4,229.45,low,automotive,-40–200°C
251,INA SCHÖN-4524,INA SCHÖN-4524 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,4,435.34,low,precision,0–80°C
252,Schaeffler ES-8710,Schaeffler ES-8710 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,3,4,272.91,medium,automotive,-20–120°C
253,FAG WOHL-7606,FAG WOHL-7606 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,3,330.1,low,industrial,-20–120°C
254,SKF SCHWESTER-5728,SKF SCHWESTER-5728 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,2,169.51,medium,automotive,0–80°C
255,NSK BRINGEN-2946,NSK BRINGEN-2946 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,3,373.14,low,automotive,-20–120°C
256,Schaeffler SPRECHEN-6990,Schaeffler SPRECHEN-6990 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,3,3,255.45,low,precision,-40–200°C
257,NSK DUNKEL-1742,NSK DUNKEL-1742 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,4,230.03,low,precision,0–80°C
258,INA PLÖTZLICH-9446,INA PLÖTZLICH-9446 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,4,4,75.53,medium,industrial,0–80°C
259,FAG ARZT-5902,FAG ARZT-5902 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,4,445.87,medium,precision,-20–120°C
260,NSK ES-1272,NSK ES-1272 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,3,218.95,low,automotive,-40–200°C
261,NSK FRÖHLICH-1436,NSK FRÖHLICH-1436 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,3,360.57,high,precision,0–80°C
262,SKF PACKEN-7229,SKF PACKEN-7229 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,4,85.03,high,industrial,-40–200°C
263,SKF GESTERN-6139,SKF GESTERN-6139 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,2,18.33,medium,industrial,0–80°C
264,FAG GESICHT-8726,FAG GESICHT-8726 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,4,230.8,low,industrial,-20–120°C
265,FAG SCHNEE-8837,FAG SCHNEE-8837 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,2,3,449.17,low,industrial,0–80°C
266,INA ÜBERALL-5331,INA ÜBERALL-5331 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,3,250.36,high,automotive,0–80°C
267,Schaeffler STEIN-5876,Schaeffler STEIN-5876 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,3,3,108.94,medium,precision,-20–120°C
268,INA ZUM-5480,INA ZUM-5480 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,3,256.61,medium,precision,-40–200°C
269,NSK MAMA-7464,NSK MAMA-7464 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,4,404.13,medium,automotive,-40–200°C
270,SKF INS-2294,SKF INS-2294 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,3,430.34,low,industrial,0–80°C
271,FAG BRINGEN-5442,FAG BRINGEN-5442 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,2,374.3,medium,precision,-40–200°C
272,NSK AB-9700,NSK AB-9700 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,5,2,116.68,high,industrial,-40–200°C
273,INA DEIN-2647,INA DEIN-2647 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,3,325.64,high,industrial,-40–200°C
274,NSK KEIN-8793,NSK KEIN-8793 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,2,189.04,medium,automotive,0–80°C
275,Schaeffler ERSCHRECKEN-2465,Schaeffler ERSCHRECKEN-2465 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,1,409.49,medium,industrial,0–80°C
276,INA OFT-1595,INA OFT-1595 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,4,2,420.93,high,industrial,-20–120°C
